VARIABLE,DESCRIPTION,SUM,AVERAGE,MAXIMUM,MINIMUM,ZERO_RECS
"HINE4A5513","Householder Age 55-64 with Income $100000 to $124999",2225378.82316441,54.6011439302306,1084.9245001385,0,8475
"HINE4A5514","Householder Age 55-64 with Income $125000 to $149999",1788543.9212595,43.8831101714919,954.574800223112,0,8843
"HINE4A5515","Householder Age 55-64 with Income $150000 to $199999",2451206.91598679,60.141985818063,1538.57589991298,0,8937
"HINE4A5516","Householder Age 55-64 with Income $200000 or more",4182408.89568338,102.618173459366,3458.79079834372,0,9740
"HINE4A6501","Householder Age 65-74 with Income Less than $10000",1100236.90281074,26.9950414115549,1001.7168992178,0,10336
"HINE4A6502","Householder Age 65-74 with Income $10000 to $14999",970336.944043962,23.807859853374,824.326799623668,0,12099
"HINE4A6503","Householder Age 65-74 with Income $15000 to $19999",900325.83722832,22.0900909593032,561.538399413694,0,11254
"HINE4A6504","Householder Age 65-74 with Income $20000 to $24999",806810.929351676,19.7956407329214,500.422499381006,0,10975
"HINE4A6505","Householder Age 65-74 with Income $25000 to $29999",858569.905541361,21.0655815084859,699.559800092131,0,10782
"HINE4A6506","Householder Age 65-74 with Income $30000 to $34999",841354.922225668,20.6432004864359,624.939899772406,0,10553
"HINE4A6507","Householder Age 65-74 with Income $35000 to $39999",769373.99699784,18.8771007924489,679.116300949827,0,10445
"HINE4A6508","Householder Age 65-74 with Income $40000 to $44999",794219.882827214,19.486711063798,566.733200114919,0,10317
"HINE4A6509","Householder Age 65-74 with Income $45000 to $49999",740144.945910299,18.1599466572687,557.494500101777,0,10267
"HINE4A6510","Householder Age 65-74 with Income $50000 to $59999",1429469.81024206,35.0729889403554,1429.54560396494,0,8989
"HINE4A6511","Householder Age 65-74 with Income $60000 to $74999",2023231.94561557,49.6413363499662,1792.57000208995,0,8552
"HINE4A6512","Householder Age 65-74 with Income $75000 to $99999",2816632.75949674,69.1079510144698,2712.6569028059,0,8378
"HINE4A6513","Householder Age 65-74 with Income $100000 to $124999",1875031.88294774,46.0051496171882,2162.95170204574,0,8590
"HINE4A6514","Householder Age 65-74 with Income $125000 to $149999",1379870.93374211,33.8560476419292,1192.02650119504,0,9041
"HINE4A6515","Householder Age 65-74 with Income $150000 to $199999",1666814.99557866,40.8964103240832,1397.14880037913,0,9171
"HINE4A6516","Householder Age 65-74 with Income $200000 or more",2390134.02242462,58.6435219084972,2459.76650071144,0,10066
"HINE4A7501","Householder Age 75+ with Income Less than $10000",1086833.87412355,26.6661892220613,1201.21690340363,0,10349
"HINE4A7502","Householder Age 75+ with Income $10000 to $14999",880554.916251336,21.604998313206,750.3953002505,0,12199
"HINE4A7503","Householder Age 75+ with Income $15000 to $19999",984024.814356483,24.143700820877,842.891999079846,0,11138
"HINE4A7504","Householder Age 75+ with Income $20000 to $24999",945854.920574823,23.2071771861232,807.246302032145,0,10758
"HINE4A7505","Householder Age 75+ with Income $25000 to $29999",964032.889435268,23.653185696574,1112.61300004553,0,10622
"HINE4A7506","Householder Age 75+ with Income $30000 to $34999",902835.880943939,22.1516765449846,833.336398664862,0,10389
"HINE4A7507","Householder Age 75+ with Income $35000 to $39999",765407.999917259,18.7797924262644,872.637299756519,0,10427
"HINE4A7508","Householder Age 75+ with Income $40000 to $44999",744066.883023742,18.2561739829659,673.680101108737,0,10414
"HINE4A7509","Householder Age 75+ with Income $45000 to $49999",652710.939914522,16.0146953876518,680.625501270406,0,10537
"HINE4A7510","Householder Age 75+ with Income $50000 to $59999",1210306.87785196,29.6956811799681,2090.62420522119,0,9147
"HINE4A7511","Householder Age 75+ with Income $60000 to $74999",1558874.93099858,38.248029320082,2228.21260242257,0,8723
"HINE4A7512","Householder Age 75+ with Income $75000 to $99999",1998490.88659386,49.0342980737997,3019.27820348879,0,8535
"HINE4A7513","Householder Age 75+ with Income $100000 to $124999",1235105.90665399,30.3041417831045,2236.45260175271,0,9041
"HINE4A7514","Householder Age 75+ with Income $125000 to $149999",852852.954141429,20.9253123179191,1116.00900131417,0,9883
"HINE4A7515","Householder Age 75+ with Income $150000 to $199999",1018620.98026674,24.9925406744053,1198.58560071606,0,10098
"HINE4A7516","Householder Age 75+ with Income $200000 or more",1663950.0036135,40.8261158479158,2226.47049690969,0,10942
"HINE4A2401","Householder Age <25 with Income Less than $10000",532615.033807848,13.0680627575103,4993.01279883721,0,11931
"HINE4A2402","Householder Age <25 with Income $10000 to $14999",192569.994013856,4.72483239722884,391.408599965274,0,15760
"HINE4A2403","Householder Age <25 with Income $15000 to $19999",180541.994496744,4.42971745949761,384.559099946171,0,15189
"HINE4A2404","Householder Age <25 with Income $20000 to $24999",197873.002021595,4.85494521239529,502.178099656478,0,14496
"HINE4A2405","Householder Age <25 with Income $25000 to $29999",207967.982105456,5.10263223754094,356.813600007445,0,14316
"HINE4A2406","Householder Age <25 with Income $30000 to $34999",245269.00500433,6.01783754948425,379.125399741344,0,13354
"HINE4A2407","Householder Age <25 with Income $35000 to $39999",202439.993401446,4.96699937192251,327.593099996448,0,13984
"HINE4A2408","Householder Age <25 with Income $40000 to $44999",222512.977401847,5.45950333444187,335.195400297642,0,13376
"HINE4A2409","Householder Age <25 with Income $45000 to $49999",187457.980504149,4.59940575862181,265.719699695706,0,14285
"HINE4A2410","Householder Age <25 with Income $50000 to $59999",356256.969905685,8.74100080736279,355.567999754101,0,10927
"HINE4A2411","Householder Age <25 with Income $60000 to $74999",502987.016203854,12.3411197144994,361.458600118756,0,9772
"HINE4A2412","Householder Age <25 with Income $75000 to $99999",611528.000118821,15.0042446725426,537.938099518418,0,9316
"HINE4A2413","Householder Age <25 with Income $100000 to $124999",306437.998201487,7.51865932726861,311.726999759674,0,11140
"HINE4A2414","Householder Age <25 with Income $125000 to $149999",186162.015295716,4.56760839354506,172.230400006287,0,13507
"HINE4A2415","Householder Age <25 with Income $150000 to $199999",182100.020803551,4.46794466726086,174.411100357771,0,14477
"HINE4A2416","Householder Age <25 with Income $200000 or more",227691.005013791,5.58654967278728,270.365400016308,0,15721
"HINE4MED24","Median Income Age <25",1928531846.8718,47317.8066803691,599999,0,8036
"HINE4MED25","Median Income Age 25-34",2867660137.47981,70359.9415432886,599999,0,8026
"HINE4MED35","Median Income Age 35-44",3304617897.99803,81080.9897195091,599999,0,8021
"HINE4MED45","Median Income Age 45-54",3744107855.51254,91864.1670268306,599999,0,8021
"HINE4MED55","Median Income Age 55-64",3180152354.41227,78027.1451385595,599999,0,8015
"HINE4MED65","Median Income Age 65-74",2487174003.18138,61024.4621336551,599999,0,8030
"HINE4MED75","Median Income Age 75+",2041138045.76885,50080.6743815505,599999,0,8020
"HINE4M2544","Median Income Age 25-44",3097372929.56163,75996.0971013969,599999,0,8013
"HINE4M4564","Median Income Age 45-64",3446119830.44838,84552.8333893168,599999,0,8008
"HINE4MGT65","Median Income Age 65+",3097372929.56163,75996.0971013969,599999,0,8013
"INCX4A","Ratio of income to poverty under 0.50",28277520419.1345,693807.699760397,657323983.652,0,10442
"INCX4BC","Ratio of income to poverty 0.50 - 0.99",27524994573.1235,675343.979515752,272461005.9052,0,10431
"INCX4D","Ratio of income to poverty 1.00 - 1.24",27254195372.4393,668699.741699324,286152160.5324,0,10408
"INCX4E","Ratio of income to poverty 1.25 - 1.49",27225680639.0304,668000.113821685,381314691.768003,0,10454
"INCX4FG","Ratio of income to poverty 1.50 - 1.74",27427469504.424,672951.137336506,253296574.389201,0,10415
"INCX4H","Ratio of income to poverty 1.75 - 1.99",29207346986.7751,716621.610687124,405558718.448011,0,10520
"INCX4I","Ratio of income to poverty over 2.00",28759580917.158,705635.373485732,362229171.816998,0,10459
"POVX4MED","Median Ratio of Income to Poverty",46927.7135677199,1.15140254600976,6,0,8177
"POVX4UNDER","Percent Population Below Poverty Level",632495225.607931,15518.689442499,12356841.6916932,0,9046
"RNTX401","Cash Rent: Less than $100",28819294943.9097,707100.496697737,247755974.5368,0,10557
"RNTX402","Cash Rent: $100 to $149",28634893356.0416,702576.081557563,314651052.545093,0,10500
"RNTX403","Cash Rent: $150 to $199",29405075193.3449,721473.00324717,570046047.822099,0,10457
"RNTX404","Cash Rent: $200 to $249",28325071162.1225,694974.388746044,357485005.492701,0,10527
"RNTX405","Cash Rent: $250 to $299",29654696476.1344,727597.626815869,614017513.328302,0,10538
"RNTX406","Cash Rent: $300 to $349",26034598496.8334,638776.124269042,232565426.1196,0,10524
"RNTX407","Cash Rent: $350 to $399",26510037006.4585,650441.323121391,228701548.455904,0,10490
"RNTX408","Cash Rent: $400 to $449",29157561073.5386,715400.08031844,341682514.067498,0,10527
"RNTX409","Cash Rent: $450 to $499",28436057429.5444,697697.510355139,422359089.7282,0,10643
"RNTX410","Cash Rent: $500 to $549",27502496753.8359,674791.980612799,340731070.169211,0,10525
"RNTX411","Cash Rent: $550 to $599",28454078849.3318,698139.677830357,257165755.142904,0,10509
"RNTX412","Cash Rent: $600 to $649",28869539433.2061,708333.278533898,583023757.3962,0,10610
"RNTX413","Cash Rent: $650 to $699",28470177763.9201,698534.675366687,333082251.614601,0,10580
"RNTX414","Cash Rent: $700 to $749",26498886654.2513,650167.741841924,285084791.79505,0,10605
"RNTX415","Cash Rent: $750 to $799",26636930196.9485,653554.73162766,194011411.957736,0,10507
"RNTX416","Cash Rent: $800 to $899",27701258944.895,679668.742667394,419294449.775896,0,10573
"RNTX417","Cash Rent: $900 to $999",26502638753.894,650259.802092744,284777470.360799,0,10390
"RNTX418","Cash Rent: $1,000 to $1,249",27586396374.8736,676850.513405638,254097797.746606,0,10560
"RNTX419","Cash Rent: $1,250 to $1,499",28327193737.8721,695026.467548448,331002314.715399,0,10461
"RNTX420","Cash Rent: $1,500 to $1,999",28344059161.4147,695440.271889853,343024409.70619,0,10504
"RNTX421","Cash Rent: $2,000 to $2,499",27240136054.5012,668354.787018212,191037548.045398,0,10484
"RNTX422","Cash Rent: $2,500 to $2,999",28120530374.0101,689955.844983931,459585335.690401,0,10545
"RNTX423","Cash Rent: $3,000 to $3,499",27133503474.2064,665738.486007468,432113295.426898,0,10605
"RNTX424","Cash Rent: $3,500 or more",26013122718.671,638249.201822288,319257182.051398,0,10622
"RNTX425","Cash Rent: No cash rent",27284575179.0662,669445.130384136,243599564.456299,0,10500
"RNTX4MED","Median Cash Rent",27070017.7268623,664.180821131642,3998.99451339636,0,7974
"DWLE4OCCUP","Housing units occupied",2745423204.50665,67360.7774003644,591789020.598,-429400425.8139,8403
"DWLE4OWNED","Occupied units owner",-191400584497.876,-4696140.1599204,424419107.441607,-1037042640.22309,8178
"HUSX4O1DET","Units in Structure: Owner occupied: 1, detached",28117659950.8741,689885.41725039,238293813.145401,0,10546
"HUSX4O1ATT","Units in Structure: Owner occupied: 1, attached",27196781102.2125,667291.044537441,366099658.026494,0,10526
"HUSX4O2","Units in Structure: Owner occupied: 2",28199737698.5298,691899.249172653,454374532.6886,0,10578
"HUSX4O0304","Units in Structure: Owner occupied: 3 or 4",25398663141.8574,623173.028973118,387259701.874499,0,10562
"HUSX4O0509","Units in Structure: Owner occupied: 5 to 9",26640910775.6291,653652.397763061,234850634.734202,0,10454
"HUSX4O1019","Units in Structure: Owner occupied: 10 to 19",26182538626.9858,642405.933385328,288121518.654415,0,10527
"HUSX4O2049","Units in Structure: Owner occupied: 20 to 49",28499744359.1959,699260.111372179,574865597.5684,0,10484
"HUSX4OGT50","Units in Structure: Owner occupied: 50 or more",27676366315.2621,679057.985505854,405797536.6301,0,10556
"HUSX4OMOB","Units in Structure: Owner occupied: Mobile home",29419133417.0668,721817.931080963,362547167.743598,0,10554
"HUSX4OBOAT","Units in Structure: Owner occupied: Boat, RV, van, etc.",28081084727.3602,688988.01990726,341945689.88516,0,10541
"HUSX4R1DET","Units in Structure: Renter occupied: 1, detached",28313742284.8803,694696.427236555,600675997.057825,0,10563
"HUSX4R1ATT","Units in Structure: Renter occupied: 1, attached",26093029770.6782,640209.774288544,226609663.108002,0,10659
"HUSX4R2","Units in Structure: Renter occupied: 2",26532256137.3019,650986.484218708,227678099.540743,0,10434
"HUSX4R0304","Units in Structure: Renter occupied: 3 or 4",29253019487.5052,717742.215754476,264466396.968895,0,10442
"HUSX4R0509","Units in Structure: Renter occupied: 5 to 9",27709285112.497,679865.670007533,294644433.641494,0,10454
"HUSX4R1019","Units in Structure: Renter occupied: 10 to 19",27723955068.3749,680225.607095098,326409827.54527,0,10511
"HUSX4R2049","Units in Structure: Renter occupied: 20 to 49",28353106936.3982,695662.265043997,485767720.5849,0,10495
"HUSX4RGT50","Units in Structure: Renter occupied: 50 or more",28167259955.8413,691102.386236506,681765722.424196,0,10465
"HUSX4RMOB","Units in Structure: Renter occupied: Mobile home",27677340088.4659,679081.877676618,322217494.688402,0,10511
"HUSX4RBOAT","Units in Structure: Renter occupied: Boat, RV, van, etc.",27019944573.3048,662952.243131358,367089311.8414,0,10563
"HUSX41DET","Units in Structure: 1, detached",56431402235.7543,1384581.84448694,602289808.832533,0,8901
"HUSX41ATT","Units in Structure: 1, attached",53289810872.8906,1307500.81882598,368735754.866329,0,8971
"HUSX42","Units in Structure: 2",54731993835.8316,1342885.73339136,454376460.155172,0,8900
"HUSX40304","Units in Structure: 3 or 4",54651682629.3617,1340915.24472757,387844319.830194,0,8895
"HUSX40509","Units in Structure: 5 to 9",54350195888.1265,1333518.0677706,300662028.489514,0,8897
"HUSX41019","Units in Structure: 10 to 19",53906493695.3614,1322631.54048044,327837511.242172,0,8916
"HUSX42049","Units in Structure: 20 to 49",56852851295.595,1394922.3764162,574866895.4998,0,8897
"HUSX4GT50","Units in Structure: 50 or more",55843626271.1034,1370160.37174236,681767938.828092,0,8901
"HUSX4MOB","Units in Structure: Mobile home",57096473505.5323,1400899.80875757,362548125.823897,0,8932
"HUSX4BOAT","Units in Structure: Boat, RV, van, etc.",55101029300.6647,1351940.26303861,367093144.602173,0,8959
"HOOX4V01","Value of Owner Occupied Housing Units: Less than $10,000",27484309640.2178,674345.747729661,287941665.767401,0,10522
"HOOX4V02","Value of Owner Occupied Housing Units: $10,000 to $14,999",27117211754.1332,665338.757860815,415493072.0127,0,10578
"HOOX4V03","Value of Owner Occupied Housing Units: $15,000 to $19,999",27424167387.6964,672870.117714661,521685689.20641,0,10458
"HOOX4V04","Value of Owner Occupied Housing Units: $20,000 to $24,999",28539165849.7716,700227.343763563,442992934.753221,0,10557
"HOOX4V05","Value of Owner Occupied Housing Units: $25,000 to $29,999",27871047222.9295,683834.610568233,259590766.845907,0,10554
"HOOX4V06","Value of Owner Occupied Housing Units: $30,000 to $34,999",27187372370.7072,667060.195075868,269884475.524686,0,10573
"HOOX4V07","Value of Owner Occupied Housing Units: $35,000 to $39,999",27402335209.7083,672334.450762036,456019353.993979,0,10514
"HOOX4V08","Value of Owner Occupied Housing Units: $40,000 to $49,999",27923128298.387,685112.454262754,513538552.818329,0,10526
"HOOX4V09","Value of Owner Occupied Housing Units: $50,000 to $59,999",27479688717.5349,674232.37032988,353468058.8237,0,10563
"HOOX4V10","Value of Owner Occupied Housing Units: $60,000 to $69,999",27541436046.37,675747.381955737,339081736.878898,0,10494
"HOOX4V11","Value of Owner Occupied Housing Units: $70,000 to $79,999",28213822121.9646,692244.81983376,442667330.1857,0,10523
"HOOX4V12","Value of Owner Occupied Housing Units: $80,000 to $89,999",27393121369.2204,672108.383080709,198945727.2035,0,10467
"HOOX4V13","Value of Owner Occupied Housing Units: $90,000 to $99,999",29260518817.3963,717926.216782302,394801619.0285,0,10445
"HOOX4V14","Value of Owner Occupied Housing Units: $100,000 to $124,999",27423618864.2195,672856.65932771,350918540.444887,0,10516
"HOOX4V15","Value of Owner Occupied Housing Units: $125,000 to $149,999",27800506611.1254,682103.849918428,254953982.852337,0,10529
"HOOX4V16","Value of Owner Occupied Housing Units: $150,000 to $174,999",27198359155.8714,667329.763129558,354184430.568623,0,10447
"HOOX4V17","Value of Owner Occupied Housing Units: $175,000 to $199,999",27680267354.9642,679153.700099719,345549825.910698,0,10428
"HOOX4V18","Value of Owner Occupied Housing Units: $200,000 to $249,999",26752720581.6122,656395.725436422,431779359.992386,0,10436
"HOOX4V19","Value of Owner Occupied Housing Units: $250,000 to $299,999",27942797582.7596,685595.053187418,250551450.5537,0,10462
"HOOX4V20","Value of Owner Occupied Housing Units: $300,000 to $399,999",28029253193.5744,687716.298882999,421435230.404593,0,10536
"HOOX4V21","Value of Owner Occupied Housing Units: $400,000 to $499,999",28468016308.3368,698481.642621802,381569273.0073,0,10455
"HOOX4V22","Value of Owner Occupied Housing Units: $500,000 to $749,999",27914402464.6696,684898.360150886,262350204.076323,0,10464
"HOOX4V23","Value of Owner Occupied Housing Units: $750,000 to $999,999",26985727808.424,662112.712133474,381926039.2457,0,10501
"HOOX4V24","Value of Owner Occupied Housing Units: $1,000,000 to $1,499,999",25815548910.2251,633401.597522514,270346630.8546,0,10563
"HOOX4V25","Value of Owner Occupied Housing Units: $1,500,000 to $1,999,999",26927436818.188,660682.504065266,247494302.2435,0,10550
"HOOX4V26","Value of Owner Occupied Housing Units: $2,000,000 or more",28209760958.7871,692145.176504334,340702719.5311,0,10493
"HOOX4MED","Median Value of Owner Occupied Housing Units",8030146705.65175,197024.970082483,2999999.5,0,7976
"YBTX4O20UP","Year Structure Built: Owner occupied: Built 2020 or later",27445120273.2278,673384.210644253,311776610.961411,0,10528
"YBTX4O1019","Year Structure Built: Owner occupied: Built 2010 to 2019",29286068535.4175,718553.096042827,515944644.733798,0,10431
"YBTX4O0009","Year Structure Built: Owner occupied: Built 2000 to 2009",27309993067.1212,670068.77510909,408371481.240299,0,10532
"YBTX4O9099","Year Structure Built: Owner occupied: Built 1990 to 1999",28866353159.7858,708255.101204352,438209167.265232,0,10480
"YBTX4O8089","Year Structure Built: Owner occupied: Built 1980 to 1989",28511662261.1075,699552.524992211,325267878.785815,0,10421
"YBTX4O7079","Year Structure Built: Owner occupied: Built 1970 to 1979",27986456857.0506,686666.262410152,299495984.963,0,10550
"YBTX4O6069","Year Structure Built: Owner occupied: Built 1960 to 1969",29213841945.3247,716780.968798603,288195745.354077,0,10525
"YBTX4O5059","Year Structure Built: Owner occupied: Built 1950 to 1959",27027112305.4409,663128.108188554,292054138.555599,0,10546
"YBTX4O4049","Year Structure Built: Owner occupied: Built 1940 to 1949",26746358617.1852,656239.630423858,409546253.323795,0,10507
"YBTX4O39PR","Year Structure Built: Owner occupied: Built 1939 or earlier",27648599313.5301,678376.703720345,350758401.93479,0,10492
"YBTX4R20UP","Year Structure Built: Renter occupied: Built 2020 or later",26794530349.0487,657421.555783024,311237684.825666,0,10463
"YBTX4R1019","Year Structure Built: Renter occupied: Built 2010 to 2019",28097050074.0043,689379.740265582,411196367.778302,0,10502
"YBTX4R0009","Year Structure Built: Renter occupied: Built 2000 to 2009",27743793526.179,680712.356801997,294432388.533359,0,10548
"YBTX4R9099","Year Structure Built: Renter occupied: Built 1990 to 1999",28737491975.7035,705093.406671332,450666813.095402,0,10601
"YBTX4R8089","Year Structure Built: Renter occupied: Built 1980 to 1989",29383841883.873,720952.029930393,1032091268.0103,0,10512
"YBTX4R7079","Year Structure Built: Renter occupied: Built 1970 to 1979",28705095275.3386,704298.532162295,232292904.007593,0,10479
"YBTX4R6069","Year Structure Built: Renter occupied: Built 1960 to 1969",28067856309.2558,688663.451904111,400163711.499799,0,10527
"YBTX4R5059","Year Structure Built: Renter occupied: Built 1950 to 1959",26856764331.2413,658948.507771458,385326595.263901,0,10554
"YBTX4R4049","Year Structure Built: Renter occupied: Built 1940 to 1949",27621290728.8829,677706.669501752,474346779.714617,0,10441
"YBTX4R39PR","Year Structure Built: Renter occupied: Built 1939 or earlier",27008350530.2979,662667.775604138,212554437.220594,0,10484
"YBTX420UP","Year Structure Built:  Built 2020 or later",54239650622.2762,1330805.76642727,311811870.389972,0,8948
"YBTX41019","Year Structure Built:  Built 2010 to 2019",57383118609.4227,1407932.83630843,528873471.637003,0,8898
"YBTX40009","Year Structure Built:  Built 2000 to 2009",55053786593.3,1350781.13191108,441873535.157088,0,8958
"YBTX49099","Year Structure Built:  Built 1990 to 1999",57603845135.4893,1413348.50787568,450668442.108201,0,8906
"YBTX48089","Year Structure Built:  Built 1980 to 1989",57895504144.9809,1420504.55492261,1032273665.59743,0,8865
"YBTX47079","Year Structure Built:  Built 1970 to 1979",56691552132.3891,1390964.79457244,299496558.272502,0,8906
"YBTX46069","Year Structure Built:  Built 1960 to 1969",57281698254.5807,1405444.42070272,400167111.428589,0,8938
"YBTX45059","Year Structure Built:  Built 1950 to 1959",53883876636.6817,1322076.61596,385661562.017902,0,8910
