VARIABLE,DESCRIPTION,SUM,AVERAGE,MAXIMUM,MINIMUM,ZERO_RECS
"RNTX308","Cash Rent: $400 to $449",971772.899716156,23.8430919772347,991.900197654962,0,9229
"RNTX309","Cash Rent: $450 to $499",907115.806714052,22.2566873595714,1074.8337010853,0,9834
"RNTX310","Cash Rent: $500 to $549",1494878.97943191,36.6778462455999,1237.01029678434,0,8963
"RNTX311","Cash Rent: $550 to $599",1191258.76464906,29.2283231015301,1162.43089436367,0,9612
"RNTX312","Cash Rent: $600 to $649",1732613.06187799,42.5108094775864,1781.40570172109,0,9019
"RNTX313","Cash Rent: $650 to $699",1597865.83806506,39.2046970597704,1414.10200161859,0,9595
"RNTX314","Cash Rent: $700 to $749",1704116.94734258,41.8116384263458,1639.48359963298,0,9513
"RNTX315","Cash Rent: $750 to $799",1663204.01163068,40.8078124403337,1401.03409940004,0,9787
"RNTX316","Cash Rent: $800 to $899",3593559.8991897,88.1703731675466,2600.65780069632,0,9008
"RNTX317","Cash Rent: $900 to $999",3205063.89110528,78.6383661973472,2325.93680073321,0,9742
"RNTX318","Cash Rent: $1,000 to $1,249",6980684.15019196,171.275710925533,6051.78549356758,0,9330
"RNTX319","Cash Rent: $1,250 to $1,499",5107215.21330642,125.308909225566,5949.21429607272,0,11057
"RNTX320","Cash Rent: $1,500 to $1,999",6633425.28163017,162.755484496655,7595.27199454,0,11985
"RNTX321","Cash Rent: $2,000 to $2,499",2617772.84351949,64.2287912142574,4016.80719619989,0,17632
"RNTX322","Cash Rent: $2,500 to $2,999",1109262.92658896,27.2165008854666,3240.26789253205,0,24004
"RNTX323","Cash Rent: $3,000 to $3,499",614642.925655712,15.080671434495,3144.52439709473,0,26145
"RNTX324","Cash Rent: $3,500 or more",813290.944434313,19.9546321965383,6511.87670142017,0,23240
"RNTX325","Cash Rent: No cash rent",2346229.61685343,57.5662982273825,1420.9870027015,0,8251
"RNTX3MED","Median Cash Rent",26316137.7271107,645.683875827729,3999,0,7945
"DWLE3OCCUP","Housing units occupied",130099356.307354,3192.07390895684,45799.4017492011,0,7940
"DWLE3OWNED","Occupied units owner",82053702.6620173,2013.24196241179,33651.1734289974,0,7944
"HUSX3O1DET","Units in Structure: Owner occupied: 1, detached",67731328.340849,1661.8330186434,32297.2391300201,0,7949
"HUSX3O1ATT","Units in Structure: Owner occupied: 1, attached",5147601.84152583,126.299821908527,10079.8303973675,0,11365
"HUSX3O2","Units in Structure: Owner occupied: 2",948418.998795686,23.2700885441933,4844.09329864755,0,19196
"HUSX3O0304","Units in Structure: Owner occupied: 3 or 4",729406.003714648,17.8964595950302,3100.49729985325,0,20397
"HUSX3O0509","Units in Structure: Owner occupied: 5 to 9",640616.980022999,15.7179620684299,3418.80779877305,0,22638
"HUSX3O1019","Units in Structure: Owner occupied: 10 to 19",494729.993139396,12.1385281826286,1590.43870037794,0,25018
"HUSX3O2049","Units in Structure: Owner occupied: 20 to 49",584297.068213502,14.3361157154232,2155.46650138497,0,25906
"HUSX3OGT50","Units in Structure: Owner occupied: 50 or more",1063793.94950022,26.1008894055064,8059.5441095233,0,24426
"HUSX3OMOB","Units in Structure: Owner occupied: Mobile home",4611267.49302103,113.140503300563,4231.34281890653,0,8660
"HUSX3OBOAT","Units in Structure: Owner occupied: Boat, RV, van, etc.",102241.993235176,2.50857504809422,494.991700977087,0,27527
"HUSX3R1DET","Units in Structure: Renter occupied: 1, detached",12396782.7770963,304.163279365418,8145.71402162674,0,8069
"HUSX3R1ATT","Units in Structure: Renter occupied: 1, attached",3186253.0879221,78.1768306774811,6604.27970489114,0,10686
"HUSX3R2","Units in Structure: Renter occupied: 2",3349090.97274993,82.1721660757643,8892.82430061549,0,9116
"HUSX3R0304","Units in Structure: Renter occupied: 3 or 4",5017021.81630027,123.095954469178,5832.34670209885,0,8712
"HUSX3R0509","Units in Structure: Renter occupied: 5 to 9",5437410.81621744,133.41047712583,6133.72240063176,0,8854
"HUSX3R1019","Units in Structure: Renter occupied: 10 to 19",5161110.360918,126.631262382364,4744.89530296624,0,9484
"HUSX3R2049","Units in Structure: Renter occupied: 20 to 49",4299497.98111898,105.491031752067,8920.23450209573,0,9618
"HUSX3RGT50","Units in Structure: Renter occupied: 50 or more",7198328.04952962,176.615748203489,17381.4592992146,0,10228
"HUSX3RMOB","Units in Structure: Renter occupied: Mobile home",1932714.79415657,47.4204380635613,1846.81740874005,0,10673
"HUSX3RBOAT","Units in Structure: Renter occupied: Boat, RV, van, etc.",67442.9893276752,1.65475842990591,349.821600002237,0,31439
"HUSX31DET","Units in Structure: 1, detached",80128111.1179456,1965.99629800882,36269.007135788,0,7945
"HUSX31ATT","Units in Structure: 1, attached",8333854.92944788,204.476652586007,15740.7599957883,0,8936
"HUSX32","Units in Structure: 2",4297509.97154561,105.442254619958,11342.2266016385,0,8879
"HUSX30304","Units in Structure: 3 or 4",5746427.82001489,140.992414064207,7168.68009689078,0,8596
"HUSX30509","Units in Structure: 5 to 9",6078027.79624042,149.128439194259,6745.28049615026,0,8751
"HUSX31019","Units in Structure: 10 to 19",5655840.35405737,138.769790564992,5083.13809911907,0,9293
"HUSX32049","Units in Structure: 20 to 49",4883795.0493325,119.82714746749,9555.15470278263,0,9443
"HUSX3GT50","Units in Structure: 50 or more",8262121.99902984,202.716637608996,23815.1466069818,0,9960
"HUSX3MOB","Units in Structure: Mobile home",6543982.28717759,160.560941364124,5291.38802554831,0,8276
"HUSX3BOAT","Units in Structure: Boat, RV, van, etc.",169684.982562852,4.16333347800014,600.835203409195,0,23688
"HOOX3V01","Value of Owner Occupied Housing Units: Less than $10,000",1149995.8370489,28.2159098326397,1781.32630079985,0,10164
"HOOX3V02","Value of Owner Occupied Housing Units: $10,000 to $14,999",533641.87157634,13.0932569025282,975.317699482664,0,12997
"HOOX3V03","Value of Owner Occupied Housing Units: $15,000 to $19,999",491999.936059351,12.0715444232733,670.962400121614,0,13806
"HOOX3V04","Value of Owner Occupied Housing Units: $20,000 to $24,999",532688.919459208,13.069875590922,585.653599014506,0,12820
"HOOX3V05","Value of Owner Occupied Housing Units: $25,000 to $29,999",459059.028195062,11.2633174226528,612.379599941894,0,13741
"HOOX3V06","Value of Owner Occupied Housing Units: $30,000 to $34,999",513260.950006563,12.5931974877092,886.491100142943,0,12886
"HOOX3V07","Value of Owner Occupied Housing Units: $35,000 to $39,999",372466.935681142,9.13872305815302,489.691501265392,0,14624
"HOOX3V08","Value of Owner Occupied Housing Units: $40,000 to $49,999",878560.984039136,21.5560758652289,1068.10839983355,0,10929
"HOOX3V09","Value of Owner Occupied Housing Units: $50,000 to $59,999",1081483.99964822,26.5349265070594,1392.8736989256,0,10457
"HOOX3V10","Value of Owner Occupied Housing Units: $60,000 to $69,999",1182372.93848134,29.0103034688848,1431.09780156892,0,10707
"HOOX3V11","Value of Owner Occupied Housing Units: $70,000 to $79,999",1348429.99119458,33.0846232842107,1432.87170163263,0,10478
"HOOX3V12","Value of Owner Occupied Housing Units: $80,000 to $89,999",1577540.83714846,38.7060096952293,1569.44400093518,0,10192
"HOOX3V13","Value of Owner Occupied Housing Units: $90,000 to $99,999",1295747.10698986,31.7920138133293,1247.89750093594,0,10933
"HOOX3V14","Value of Owner Occupied Housing Units: $100,000 to $124,999",3897621.01893034,95.6307142068931,4287.96049996413,0,8593
"HOOX3V15","Value of Owner Occupied Housing Units: $125,000 to $149,999",3376484.89498742,82.8442941086788,3883.56779993692,0,9111
"HOOX3V16","Value of Owner Occupied Housing Units: $150,000 to $174,999",5166534.44721649,126.764345933618,4206.43160851439,0,8495
"HOOX3V17","Value of Owner Occupied Housing Units: $175,000 to $199,999",3996083.49102963,98.0465561996622,3605.42320275208,0,8910
"HOOX3V18","Value of Owner Occupied Housing Units: $200,000 to $249,999",8363444.0734309,205.20264183897,5586.06050725543,0,8280
"HOOX3V19","Value of Owner Occupied Housing Units: $250,000 to $299,999",7657424.50933801,187.879984035577,5810.3472008477,0,8392
"HOOX3V20","Value of Owner Occupied Housing Units: $300,000 to $399,999",12219281.466291,299.808167095002,10761.150417868,0,8308
"HOOX3V21","Value of Owner Occupied Housing Units: $400,000 to $499,999",7907383.17818883,194.012885594838,7244.84549806453,0,9302
"HOOX3V22","Value of Owner Occupied Housing Units: $500,000 to $749,999",9862494.98639717,241.982849238098,11898.7137065232,0,9355
"HOOX3V23","Value of Owner Occupied Housing Units: $750,000 to $999,999",4059147.5549896,99.5938747942588,5637.08119975589,0,12272
"HOOX3V24","Value of Owner Occupied Housing Units: $1,000,000 to $1,499,999",2236137.67938277,54.8651195962109,5278.0027987957,0,15224
"HOOX3V25","Value of Owner Occupied Housing Units: $1,500,000 to $1,999,999",821596.045634603,20.1584033573276,3466.19579633232,0,22115
"HOOX3V26","Value of Owner Occupied Housing Units: $2,000,000 or more",1072819.98067308,26.3223490608504,6525.16172368446,0,18336
"HOOX3MED","Median Value of Owner Occupied Housing Units",8314532511.68523,204002.564263445,2928887.24084919,0,7944
"YBTX3O20UP","Year Structure Built: Owner occupied: Built 2020 or later",678880.768866125,16.6567894807303,2236.3023051084,0,20375
"YBTX3O1019","Year Structure Built: Owner occupied: Built 2010 to 2019",7461839.53716792,183.081177151604,15766.7433902733,0,8522
"YBTX3O0009","Year Structure Built: Owner occupied: Built 2000 to 2009",12560684.12813,308.184707611698,17339.2197940596,0,8074
"YBTX3O9099","Year Structure Built: Owner occupied: Built 1990 to 1999",11037464.3682,270.811501538387,7264.5164761683,0,8034
"YBTX3O8089","Year Structure Built: Owner occupied: Built 1980 to 1989",10268264.1367467,251.938664198707,7073.22612506151,0,8054
"YBTX3O7079","Year Structure Built: Owner occupied: Built 1970 to 1979",11124390.916414,272.944301995094,5776.74028953444,0,8020
"YBTX3O6069","Year Structure Built: Owner occupied: Built 1960 to 1969",8007114.81192639,196.459867309331,5976.9297253862,0,8161
"YBTX3O5059","Year Structure Built: Owner occupied: Built 1950 to 1959",8536349.40670628,209.44498875546,8000.12037780182,0,8286
"YBTX3O4049","Year Structure Built: Owner occupied: Built 1940 to 1949",3542535.78485936,86.9184627146099,4875.53199765552,0,8774
"YBTX3O39PR","Year Structure Built: Owner occupied: Built 1939 or earlier",8836178.80300107,216.801501656184,10005.5968967907,0,8390
"YBTX3R20UP","Year Structure Built: Renter occupied: Built 2020 or later",241716.897403838,5.93068423593096,728.607300094329,0,26351
"YBTX3R1019","Year Structure Built: Renter occupied: Built 2010 to 2019",5317283.49402311,130.463073681162,8576.44390920478,0,9890
"YBTX3R0009","Year Structure Built: Renter occupied: Built 2000 to 2009",5628771.96313516,138.10564965859,5390.71390842693,0,9008
"YBTX3R9099","Year Structure Built: Renter occupied: Built 1990 to 1999",5086897.01040038,124.810388654719,4434.94590143859,0,8580
"YBTX3R8089","Year Structure Built: Renter occupied: Built 1980 to 1989",6656988.17893034,163.33361579435,5453.34280441701,0,8354
"YBTX3R7079","Year Structure Built: Renter occupied: Built 1970 to 1979",7604778.64329173,186.58828282974,4810.692597121,0,8198
"YBTX3R6069","Year Structure Built: Renter occupied: Built 1960 to 1969",5021813.68412046,123.213526121168,5951.12579917908,0,8500
"YBTX3R5059","Year Structure Built: Renter occupied: Built 1950 to 1959",4098465.75748595,100.55857294418,4329.17299101315,0,8572
"YBTX3R4049","Year Structure Built: Renter occupied: Built 1940 to 1949",2292819.81879678,56.2558534435013,6130.8394998312,0,9344
"YBTX3R39PR","Year Structure Built: Renter occupied: Built 1939 or earlier",6096118.19774922,149.572299181717,18076.3779938598,0,8527
"YBTX320UP","Year Structure Built:  Built 2020 or later",920597.666269962,22.5874737166612,2255.59460513526,0,18359
"YBTX31019","Year Structure Built:  Built 2010 to 2019",12779123.031191,313.544250832766,22485.1023979206,0,8153
"YBTX30009","Year Structure Built:  Built 2000 to 2009",18189456.0912651,446.290357270288,19013.7285865853,0,7990
"YBTX39099","Year Structure Built:  Built 1990 to 1999",16124361.3786004,395.621890193105,9516.1817089729,0,7981
"YBTX38089","Year Structure Built:  Built 1980 to 1989",16925252.315677,415.272279993058,9948.41143280268,0,7970
"YBTX37079","Year Structure Built:  Built 1970 to 1979",18729169.5597057,459.532584824833,8921.46520214155,0,7963
"YBTX36069","Year Structure Built:  Built 1960 to 1969",13028928.4960468,319.673393430497,9226.75653488934,0,7976
"YBTX35059","Year Structure Built:  Built 1950 to 1959",12634815.1641923,310.003561699641,10971.6792011261,0,8011
"YBTX34049","Year Structure Built:  Built 1940 to 1949",5835355.60365613,143.174316158111,6598.97890356882,0,8176
"YBTX339PR","Year Structure Built:  Built 1939 or earlier",14932297.0007503,366.3738008379,23829.6537902604,0,8069
"YBTX3MED","Median Housing Age",1120457.56620114,27.4911687857581,82.35,0,7940
"YBTX3MEDO","Median Housing Age (Owned Dwellings)",1110649.97930162,27.2505331428129,85,0,7944
"YBTX3MEDR","Median Housing Age (Rented Dwellings)",1195061.34999537,29.32162205254,85,0,7943
"RACE3DOM","Dominant Race/Ethnicity Group","N/A","N/A","N/A","N/A"
"HHSE3MCFCH","Families married couple w children",26311769.8846374,645.576707918575,24214.8213423733,0,9029
"HHSE3LPMCH","Families male no wife w children",3369906.82372977,82.6828967718373,2398.65120031592,0,8053
"HHSE3LPFCH","Families female no husband children",8832993.53129095,216.72334890426,7252.69700234011,0,8006
"HHSE3MCFNC","Families married couple no children",34037374.9421822,835.129546879853,20954.4271491105,0,7999
"HHSE3LPMNC","Families male no wife no children",2984859.85419799,73.2355142478099,1766.54880020674,0,8041
"HHSE3LPFNC","Families female no husband no children",8046384.56113655,197.423376625771,5743.93690510094,0,7999
"HHDE3FAM","Family Households",84492073.6622365,2073.0690105316,38552.9083493128,0,7943
"HAGE31524","Households householder 15-24 yrs",4972619.76038701,122.006520607184,10025.4310239314,0,7976
"HAGE32534","Households householder 25-34 yrs",19532992.5779905,479.254915179982,12062.9487234652,0,7959
"HAGE33544","Households householder 35-44 yrs",22707696.3378482,557.148375440984,13431.0372222178,0,7956
"HAGE34554","Households householder 45-54 yrs",22229977.9940929,545.427239347668,10511.2294124532,0,7957
"HAGE35564","Households householder 55-64 yrs",24488211.8470421,600.834503202937,7558.32509932737,0,7961
"HAGE36574","Households householder 65-74 yrs",20855953.0850036,511.714627794087,14683.9961737096,0,7960
"HAGE37584","Households householder 75-84 yrs",11236398.6312008,275.692485492084,8865.61687974166,0,7969
"HAGE3GT85","Households householder 85+ yrs",4075355.02583479,99.9915358302817,2767.29680489749,0,8002
"LNIX3ENGL","Household Language: English",100862649.585816,2474.73193772397,31799.2785598943,0,7947
"LNIX3SPNIS","Household Language: Spanish Linguistically isolated",3188049.91476667,78.2209170146642,8668.07728942856,0,17037
"LNIX3SPNN","Household Language: Spanish Not Linguistically isolated",13462785.56566,330.31836410089,22390.6893998105,0,9546
"LNIX3IEUIS","Household Language: Other Indo-EuropeanLinguistically isolated",845210.977249766,20.7378113514185,11908.5973121272,0,23024
"LNIX3IUEN","Household Language: Other Indo-European Not Linguistically isolated",5057835.01020244,124.0973332238,7423.45680357143,0,10567
"LNIX3ASNIS","Household Language: Asian and Pacific IslandLinguistically isolated",1141480.91564235,28.006990594066,12328.6132873371,0,23450
"LNIX3ASNN","Household Language: Asian and Pacific Island Not Linguistically isolated",3832521.88306532,94.0334637746967,9793.12610164471,0,14154
"LNIX3OTHIN","Household Language: OtherLinguistically isolated",243963.885532412,5.98581557848741,2067.67070042714,0,30694
"LNIX3OTHN","Household Language: Other Not Linguistically isolated",1464858.56942006,35.9412755948686,7045.29480238631,0,18427
"LNIX3NENG","Non-English Speaking Households",29236706.721539,717.341971232892,28106.4067501258,0,8202
"LNIX3ENGP","Bilingual Households",23818001.0283477,584.390436694254,23013.012099816,0,8315
"LNIX3ISOL","Linguistically Isolated Households",5418705.69319118,132.951534538636,15863.680586867,0,12582
"HHDE3MEDAG","Median Age of Householder",1789797.40780622,43.913865294458,86,0,7941
"HSTE3OWN1","Owner Households - 1 Person",20113610.266261,493.5007548706,10207.9949638029,0,8001
"HSTE3OWN2","Owner Households - 2 Person",30907800.6290698,758.343367496867,20276.6037508114,0,7981
"HSTE3OWN3","Owner Households - 3 Person",12253931.3907644,300.658325950498,7457.86440947466,0,8064
"HSTE3OWN4","Owner Households - 4 Person",10684852.6410707,262.159939177828,9325.64601067267,0,8102
"HSTE3OWN5","Owner Households - 5 Person",4956922.88272741,121.621387313281,4380.56440323964,0,8269
"HSTE3OWN6","Owner Households - 6 Person",1952449.90835538,47.904652166631,2020.70669874549,0,8716
"HSTE3OWN7","Owner Households - 7+ Person",1184134.9437689,29.0535354360945,4330.41719797254,0,9332
"HHDE3S1","Households 1-person",37497068.1480741,920.015412029199,19627.173500116,0,7950
"HHDE3S2","Households 2-persons",43785191.0361665,1074.29867350802,22437.1905499836,0,7947
"HHDE3S3","Households 3-persons",19633266.1680975,481.715194153089,9362.12701544724,0,7960
"HHDE3S4","Households 4-persons",16129157.4480564,395.739564935014,11647.7192185819,0,7967
"HHDE3S5","Households 5-persons",7804740.72511778,191.494484999332,5502.71500502154,0,8014
"HHDE3S6","Households 6-persons",3186509.85146959,78.1831305412466,2612.35609856248,0,8171
"HHDE3S7","Households 7+ persons",2063074.92997275,50.618910370556,5811.51429714262,0,8456
"HHDE3AVESZ","Average Household Size",78470.9249645462,1.92533613770754,5.24801835011936,0,7941
"FAME3AVESZ","Average Family Size",98333.2257414431,2.41267084774255,6.7,0,7944
"NFME3AVESZ","Average Non-Family Household Size",39475.5017399601,.968557591087668,5.95867768595041,0,7952
"AGHE3FAM","Families with Persons < 18",38514670.2396579,944.982953594668,27346.3909468297,0,7965
"AGHE3NFAM","Non-Families with Persons < 18",371231.970933968,9.10842237981127,558.904600020222,0,14547
"HHDE3NFM","Non-Family Households",45607282.6451177,1119.00489842524,26399.083638584,0,7949
"VPHE3O0","Owner hh no vehicle available",2656218.76905574,65.1720874710047,5334.16010034084,0,9595
"VPHE3O1","Owner hh 1 vehicle available",21387426.7754852,524.75468693685,21575.8872427791,0,7984
"VPHE3O2","Owner hh 2 vehicles available",34842146.2014235,854.87514295516,20108.4485154878,0,7969
"VPHE3O3","Owner hh 3 vehicles available",15233824.7644337,373.771984307818,6840.03520855121,0,8025
"VPHE3O4","Owner hh 4 vehicles available",5469747.4741047,134.203878452896,2522.47170200804,0,8334
"VPHE3O5","Owner hh 5+ vehicles available",2464338.67751507,60.4641822880749,1741.44550286466,0,8959
"VAVE3OTOT","Agg vehicles available owner hshlds",170973876.755627,4194.95735102258,73912.2418651692,0,7944
"VPHE3R0","Renter hh no vehicle available",8501469.372127,208.58918399605,25074.0522050858,0,8450
"VPHE3R1","Renter hh 1 vehicle available",22359245.4236763,548.59890138323,12386.1668063104,0,8000
"VPHE3R2","Renter hh 2 vehicles available",12723131.3918588,312.170458862498,6270.80289763142,0,8121
"VPHE3R3","Renter hh 3 vehicles available",3218152.52521151,78.9595045074837,2026.99071491556,0,8991
"VPHE3R4","Renter hh 4 vehicles available",885085.932641061,21.7161698025139,1326.91359908879,0,12984
"VPHE3R5","Renter hh 5+ vehicles available",358568.999822115,8.79772799328006,620.091100245714,0,18544
"VAVE3RTOT","Agg vehicles available renter hshlds",62793154.5127036,1540.67165180714,29508.016704322,0,7949
"VPHE3NONE","Households: No Vehicle Available",11157688.1411828,273.761271467055,30408.2123054266,0,8111
"VPHE31","Households: One Vehicle Available",43746672.1991612,1073.35358832007,24194.7132367636,0,7944
"VPHE32","Households: Two Vehicles Available",47565277.593282,1167.04560181765,25288.298022721,0,7951
"VPHE33","Households: Three Vehicles Available",18451977.2896453,452.731488815302,7769.72840962559,0,7989
"VPHE34","Households: Four Vehicles Available",6354833.40674575,155.92004825541,3708.16570010781,0,8231
"VPHE35","Households: Five+ Vehicles Available",2822907.67733718,69.2619102813548,1967.42670362536,0,8752
"VPHE3AVE","Households: Average Vehicles Available",63982.1584962423,1.56984465236014,3.38488220259405,0,7941
"HHDE3","Households",130099356.307354,3192.07390895684,45799.4017492011,0,7940
"HHDE3DENS","Household Density (Per Square Mile)",19014393.1351772,466.530734234052,133298.155549303,0,7940
"DWLE3VACNT","Housing units vacant",15313936.7004418,375.737583738788,21738.9504012591,0,7963
"DWLE3RENT","Occupied units renter",48045653.6453366,1178.83194654505,31219.9798081815,0,7943
"DWLE3","Housing units",145413293.007798,3567.81149269568,48356.677610904,0,7940
"AGGX3WAGE","Aggregate wage or salary income in the past 12 months",11317819514795.6,277690200.819382,7196999103.84775,0,7945
"AGGX3SELF","Aggregate self-employment income in the past 12 months",713072353478.055,17495702.6640345,637043319.392249,0,8114
"AGGX3INT","Aggregate interest, dividends, or net rental income in the past 12 months",754076639998.768,18501770.0026687,1247935736.28822,0,8096
"AGGX3SOCSE","Aggregate Social Security income in the past 12 months",1033305917151.78,25352845.3309071,918407984.221324,0,7955
"AGGX3SUPSE","Aggregate Supplemental Security Income (SSI) in the past 12 months",82856162127.7835,2032930.83710242,70479875.0168558,0,8391
"AGGX3PUB","Aggregate public assistance income in the past 12 months",27580849035.2504,676714.405752397,48195995.7910746,0,9253
"AGGX3RET","Aggregate retirement income in the past 12 months",1116983021350.32,27405918.52566,1133602528.89801,0,7964
"AGGX3OTH","Aggregate other types of income in the past 12 months",313157558279.241,7683528.18605984,191502799.450616,0,8062
"INCE3AGG","Aggegrate Income",15451043277559.6,379101584.453214,9650419060.36598,0,7939
"INCE3AGGHD","Aggregate Household Income",15358852016347,376839610.774762,9623931763.35624,0,7943
"INCE3AGGFA","Aggregate Family Household Income",11910129350322.3,292222915.089981,7392746896.12213,0,7946
"INCE3AGGNF","Aggregate Non-Family Household Income",3448722666024.5,84616695.6847781,3769135240.10253,0,7951
"INCE3AGGGP","Aggregate Group Quarters Income",92191261212.6784,2261973.67845225,373905346.439977,0,17097
"INCE3PCAP","Per capita income",1407317833.8764,34529.4755226439,292070.655677656,0,7939
"INCE3AVEHH","Average household Income",3381282461.65756,82962.0055857291,636197.698352097,0,7943
"INCE3AVEFA","Average family income",4106637222.72946,100759.065258224,955699.945945946,0,7946
"INCE3AVENF","Average Non-Family Income",2064490798.09684,50653.6496331142,3361255.42857143,0,7951
"INCE3MEDHH","Median household income",2463691042.84301,60448.2921422826,374999,0,7940
"INCE3MEDFA","Median family income",3032648833.58327,74408.0485213158,377499.5,0,7943
"INCE3MEDNF","Median Non-Family Income",1546280298.77348,37939.0116734177,374999,0,7949
"INCE3DENS","Income Density ($000 Per Square Mile)",2653379166.88116,65102.4159501721,24318924.4823944,0,7939
"INCE3INEQ","Income Inequality Coefficient",24125.2108528072,.591928033290164,1,0,7940
"FIXE3LT05","Families income <$5000",1689336.01142282,41.4489783699198,2253.97610117495,0,11188
"FIXE30510","Families income $5000-9999",909427.948119324,22.3134172809413,1149.95510071516,0,11431
"FIXE31015","Families income $10000-14999",1500899.97197998,36.8255752871895,1657.16119892895,0,10872
"FIXE31520","Families income $15000-19999",1659397.92322413,40.7144275394197,1647.34490010887,0,10206
"FIXE32025","Families income $20000-24999",1794268.80746116,44.0235740476766,1156.61029962706,0,9755
"FIXE32530","Families income $25000-29999",2051629.05488905,50.3380782415059,1343.6546999691,0,9383
"FIXE33035","Families income $30000-34999",2689449.99470544,65.9874376108506,1623.00509978831,0,9117
"FIXE33540","Families income $35000-39999",2183510.81711401,53.5738846606476,1331.13670148794,0,9119
"FIXE34045","Families income $40000-44999",2555300.86610444,62.6959998553485,1307.04059958458,0,8966
"FIXE34550","Families income $45000-49999",2314332.8812914,56.7836906860515,1177.92229999229,0,9013
"FIXE35055","Families income $50000-54999",2922303.85942102,71.7006614672577,1646.52900159359,0,8339
"FIXE35560","Families income $55000-59999",2037493.87981002,49.9912623551787,1248.44540125132,0,8596
"FIXE36065","Families income $60000-64999",2464051.99044816,60.4571482309337,1168.78660178184,0,8222
"FIXE36570","Families income $65000-69999",2862132.01235249,70.2243053304339,1360.73990066623,0,8306
"FIXE37075","Families income $70000-74999",2269908.01965994,55.6936972706514,1285.2099005169,0,8327
"FIXE37580","Families income $75000-79999",2628913.77396379,64.5021413245281,1432.59680477943,0,8157
"FIXE38085","Families income $80000-84999",2130655.81887936,52.2770522580013,1180.36810346087,0,8262
"FIXE38590","Families income $85000-89999",2533655.81191159,62.1649241090264,1287.20950244577,0,8231
"FIXE39095","Families income $90000-94999",2169695.85100702,53.2349253136154,1051.88850124285,0,8247
"FIXE395100","Families income $95000-99999",2168840.86961708,53.213947778715,1067.82159953199,0,8256
"FIXE310025","Families income $100000-124999",9422316.49032428,231.182778181031,5138.0412994519,0,8222
"FIXE312550","Families income $125000-149999",7434311.5660676,182.405760141021,4176.00670936704,0,8449
"FIXE315020","Families income $150000-199999",9722067.87271813,238.537376959004,7034.1393095348,0,8626
"FIXE320050","Families income $200000-249999",5613945.8424482,137.741880963962,5146.58920167945,0,9662
"FIXE325050","Families income $250000-499999",6502614.79449426,159.545962521635,6167.31930227391,0,9659
"FIXE3GT500","Families income $500000+",2261610.93280248,55.4901227470736,2112.39710077085,0,10022
"FINE3LT10","Family Household Income < $10000",2598763.95954215,63.7623956508612,3403.93120189011,0,9635
"FINE31015","Family Household Income $10000-$14999",1500899.97197998,36.8255752871895,1657.16119892895,0,10872
"FINE31520","Family Household Income $15000-$19999",1659397.92322413,40.7144275394197,1647.34490010887,0,10206
"FINE32025","Family Household Income $20000-$24999",1794268.80746116,44.0235740476766,1156.61029962706,0,9755
"FINE32530","Family Household Income $25000-$29999",2051629.05488905,50.3380782415059,1343.6546999691,0,9383
"FINE33035","Family Household Income $30000-$34999",2689449.99470544,65.9874376108506,1623.00509978831,0,9117
"FINE33540","Family Household Income $35000-$39999",2183510.81711401,53.5738846606476,1331.13670148794,0,9119
"FINE34045","Family Household Income $40000-$44999",2555300.86610444,62.6959998553485,1307.04059958458,0,8966
"FINE34550","Family Household Income $45000-$49999",2314332.8812914,56.7836906860515,1177.92229999229,0,9013
"FINE35060","Family Household Income $50000-$59999",4959797.73923105,121.691923822436,2894.9744028449,0,8323
"FINE36075","Family Household Income $60000-$74999",7596092.02246058,186.375150832018,3620.77700167021,0,8184
"FINE375100","Family Household Income $75000-$99999",11631762.1253788,285.392990783886,5910.81491234962,0,8129
"FINE310025","Family Household Income $100000-$124999",9422316.49032428,231.182778181031,5138.0412994519,0,8222
"FINE312550","Family Household Income $125000-$149999",7434311.5660676,182.405760141021,4176.00670936704,0,8449
"FINE315020","Family Household Income $150000-$199999",9722067.87271813,238.537376959004,7034.1393095348,0,8626
"FINE3GT200","Family Household Income > $200000",14378171.569745,352.777966232671,13426.3056047242,0,9601
"HIXE3LT05","Hshlds income <$5000",4394726.85866176,107.827535359859,4967.28970087226,0,9186
"HIXE30510","Hshlds income $5000-9999",2422843.76853546,59.4460772023324,2018.74510128796,0,9551
"HIXE31015","Hshlds income $10000-14999",4543551.64896014,111.479050198988,3559.12679694593,0,9123
"HIXE31520","Hshlds income $15000-19999",4184888.71581262,102.67901748933,2225.36050009727,0,8878
"HIXE32025","Hshlds income $20000-24999",4175520.34729832,102.449158360486,2832.19279947993,0,8772
"HIXE32530","Hshlds income $25000-29999",4399343.04712264,107.940796602366,2525.64850009792,0,8678
"HIXE33035","Hshlds income $30000-34999",4903166.77909958,120.302445692754,2329.05799940228,0,8654
"HIXE33540","Hshlds income $35000-39999",4254024.77011622,104.375316390221,1728.1453050375,0,8608
"HIXE34045","Hshlds income $40000-44999",4714032.77038215,115.661917471407,2177.03279982787,0,8548
"HIXE34550","Hshlds income $45000-49999",4152737.87329755,101.890175265538,1616.06649915129,0,8558
"HIXE35055","Hshlds income $50000-54999",4737747.82681767,116.243782094307,1971.7336999476,0,8209
"HIXE35560","Hshlds income $55000-59999",3494229.84990764,85.7332445937541,1500.47169381054,0,8371
